Sample in Buffer,Sample in Window,TRIGGER,design_1_i/NV_nvdla_wrapper_0_dla_intr,design_1_i/tdc_bank_0_data_o[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,OCTAL
65702,65702,0,0,00000000152
65703,65703,0,0,00000000155
65704,65704,0,0,00000000152
65705,65705,0,0,00000000204
65706,65706,0,0,00000000177
65707,65707,0,0,00000000172
65708,65708,0,0,00000000205
65709,65709,0,0,00000000153
65710,65710,0,0,00000000153
65711,65711,0,0,00000000164
65712,65712,0,0,00000000175
65713,65713,0,0,00000000171
65714,65714,0,0,00000000203
65715,65715,0,0,00000000205
65716,65716,0,0,00000000153
65717,65717,0,0,00000000152
65718,65718,0,0,00000000153
65719,65719,0,0,00000000176
65720,65720,0,0,00000000177
65721,65721,0,0,00000000204
65722,65722,0,0,00000000207
65723,65723,0,0,00000000150
65724,65724,0,0,00000000153
65725,65725,0,0,00000000152
65726,65726,0,0,00000000177
65727,65727,0,0,00000000167
65728,65728,0,0,00000000177
65729,65729,0,0,00000000213
65730,65730,0,0,00000000152
65731,65731,0,0,00000000147
65732,65732,0,0,00000000155
65733,65733,0,0,00000000172
65734,65734,0,0,00000000202
65735,65735,0,0,00000000175
65736,65736,0,0,00000000206
65737,65737,0,0,00000000152
65738,65738,0,0,00000000152
65739,65739,0,0,00000000153
65740,65740,0,0,00000000166
65741,65741,0,0,00000000202
65742,65742,0,0,00000000177
65743,65743,0,0,00000000210
65744,65744,0,0,00000000153
65745,65745,0,0,00000000153
65746,65746,0,0,00000000153
65747,65747,0,0,00000000172
65748,65748,0,0,00000000200
65749,65749,0,0,00000000203
65750,65750,0,0,00000000203
65751,65751,0,0,00000000161
65752,65752,0,0,00000000151
65753,65753,0,0,00000000153
65754,65754,0,0,00000000171
65755,65755,0,0,00000000174
65756,65756,0,0,00000000177
65757,65757,0,0,00000000204
65758,65758,0,0,00000000150
65759,65759,0,0,00000000153
65760,65760,0,0,00000000153
65761,65761,0,0,00000000170
65762,65762,0,0,00000000175
65763,65763,0,0,00000000175
65764,65764,0,0,00000000205
65765,65765,0,0,00000000150
65766,65766,0,0,00000000153
65767,65767,0,0,00000000155
65768,65768,0,0,00000000171
65769,65769,0,0,00000000173
65770,65770,0,0,00000000204
65771,65771,0,0,00000000205
65772,65772,0,0,00000000153
65773,65773,0,0,00000000152
65774,65774,0,0,00000000156
65775,65775,0,0,00000000203
65776,65776,0,0,00000000172
65777,65777,0,0,00000000204
65778,65778,0,0,00000000206
65779,65779,0,0,00000000153
65780,65780,0,0,00000000153
65781,65781,0,0,00000000152
65782,65782,0,0,00000000165
65783,65783,0,0,00000000177
65784,65784,0,0,00000000204
65785,65785,0,0,00000000201
65786,65786,0,0,00000000152
65787,65787,0,0,00000000153
65788,65788,0,0,00000000153
65789,65789,0,0,00000000173
65790,65790,0,0,00000000174
65791,65791,0,0,00000000176
65792,65792,0,0,00000000213
65793,65793,0,0,00000000154
65794,65794,0,0,00000000147
65795,65795,0,0,00000000165
65796,65796,0,0,00000000201
65797,65797,0,0,00000000177
65798,65798,0,0,00000000202
65799,65799,0,0,00000000207
65800,65800,0,0,00000000153
65801,65801,0,0,00000000153
65802,65802,0,0,00000000153
65803,65803,0,0,00000000171
65804,65804,0,0,00000000171
65805,65805,0,0,00000000174
65806,65806,0,0,00000000205
65807,65807,0,0,00000000145
65808,65808,0,0,00000000152
65809,65809,0,0,00000000157
65810,65810,0,0,00000000171
65811,65811,0,0,00000000173
65812,65812,0,0,00000000174
65813,65813,0,0,00000000210
65814,65814,0,0,00000000153
65815,65815,0,0,00000000152
65816,65816,0,0,00000000162
65817,65817,0,0,00000000200
65818,65818,0,0,00000000176
65819,65819,0,0,00000000177
65820,65820,0,0,00000000204
65821,65821,0,0,00000000151
65822,65822,0,0,00000000153
65823,65823,0,0,00000000153
65824,65824,0,0,00000000170
65825,65825,0,0,00000000173
65826,65826,0,0,00000000206
65827,65827,0,0,00000000205
65828,65828,0,0,00000000152
65829,65829,0,0,00000000152
65830,65830,0,0,00000000153
65831,65831,0,0,00000000175
65832,65832,0,0,00000000201
65833,65833,0,0,00000000176
65834,65834,0,0,00000000206
65835,65835,0,0,00000000154
65836,65836,0,0,00000000153
65837,65837,0,0,00000000152
65838,65838,0,0,00000000176
65839,65839,0,0,00000000173
65840,65840,0,0,00000000207
65841,65841,0,0,00000000215
65842,65842,0,0,00000000153
65843,65843,0,0,00000000161
65844,65844,0,0,00000000153
65845,65845,0,0,00000000170
65846,65846,0,0,00000000176
65847,65847,0,0,00000000203
65848,65848,0,0,00000000206
65849,65849,0,0,00000000152
65850,65850,0,0,00000000153
65851,65851,0,0,00000000153
65852,65852,0,0,00000000171
65853,65853,0,0,00000000174
65854,65854,0,0,00000000175
65855,65855,0,0,00000000205
65856,65856,0,0,00000000152
65857,65857,0,0,00000000152
65858,65858,0,0,00000000164
65859,65859,0,0,00000000201
65860,65860,0,0,00000000202
65861,65861,0,0,00000000176
65862,65862,0,0,00000000204
65863,65863,0,0,00000000152
65864,65864,0,0,00000000153
65865,65865,0,0,00000000153
65866,65866,0,0,00000000170
65867,65867,0,0,00000000206
65868,65868,0,0,00000000201
65869,65869,0,0,00000000214
65870,65870,0,0,00000000151
65871,65871,0,0,00000000160
65872,65872,0,0,00000000161
65873,65873,0,0,00000000175
65874,65874,0,0,00000000202
65875,65875,0,0,00000000205
65876,65876,0,0,00000000213
65877,65877,0,0,00000000163
65878,65878,0,0,00000000153
65879,65879,0,0,00000000171
65880,65880,0,0,00000000203
65881,65881,0,0,00000000202
65882,65882,0,0,00000000204
65883,65883,0,0,00000000213
65884,65884,0,0,00000000154
65885,65885,0,0,00000000153
65886,65886,0,0,00000000153
65887,65887,0,0,00000000171
65888,65888,0,0,00000000173
65889,65889,0,0,00000000202
65890,65890,0,0,00000000214
65891,65891,0,0,00000000153
65892,65892,0,0,00000000160
65893,65893,0,0,00000000157
65894,65894,0,0,00000000177
65895,65895,0,0,00000000203
65896,65896,0,0,00000000204
65897,65897,0,0,00000000211
65898,65898,0,0,00000000155
65899,65899,0,0,00000000153
65900,65900,0,0,00000000153
65901,65901,0,0,00000000200
65902,65902,0,0,00000000200
65903,65903,0,0,00000000205
65904,65904,0,0,00000000211
65905,65905,0,0,00000000152
65906,65906,0,0,00000000156
65907,65907,0,0,00000000153
65908,65908,0,0,00000000170
65909,65909,0,0,00000000204
65910,65910,0,0,00000000201
65911,65911,0,0,00000000204
65912,65912,0,0,00000000151
65913,65913,0,0,00000000154
65914,65914,0,0,00000000152
65915,65915,0,0,00000000172
65916,65916,0,0,00000000175
65917,65917,0,0,00000000202
65918,65918,0,0,00000000205
65919,65919,0,0,00000000152
65920,65920,0,0,00000000152
65921,65921,0,0,00000000162
65922,65922,0,0,00000000200
65923,65923,0,0,00000000173
65924,65924,0,0,00000000177
65925,65925,0,0,00000000175
65926,65926,0,0,00000000152
65927,65927,0,0,00000000153
65928,65928,0,0,00000000152
65929,65929,0,0,00000000167
65930,65930,0,0,00000000173
65931,65931,0,0,00000000177
65932,65932,0,0,00000000215
65933,65933,0,0,00000000146
65934,65934,0,0,00000000152
65935,65935,0,0,00000000152
65936,65936,0,0,00000000170
65937,65937,0,0,00000000172
65938,65938,0,0,00000000202
65939,65939,0,0,00000000205
65940,65940,0,0,00000000154
65941,65941,0,0,00000000152
65942,65942,0,0,00000000153
65943,65943,0,0,00000000172
65944,65944,0,0,00000000173
65945,65945,0,0,00000000200
65946,65946,0,0,00000000207
65947,65947,0,0,00000000153
65948,65948,0,0,00000000153
65949,65949,0,0,00000000153
65950,65950,0,0,00000000164
65951,65951,0,0,00000000175
65952,65952,0,0,00000000204
65953,65953,0,0,00000000204
65954,65954,0,0,00000000152
65955,65955,0,0,00000000160
65956,65956,0,0,00000000155
65957,65957,0,0,00000000200
65958,65958,0,0,00000000175
65959,65959,0,0,00000000203
65960,65960,0,0,00000000205
65961,65961,0,0,00000000154
65962,65962,0,0,00000000152
65963,65963,0,0,00000000160
65964,65964,0,0,00000000200
65965,65965,0,0,00000000170
65966,65966,0,0,00000000202
65967,65967,0,0,00000000207
65968,65968,0,0,00000000151
65969,65969,0,0,00000000154
65970,65970,0,0,00000000152
65971,65971,0,0,00000000167
65972,65972,0,0,00000000204
65973,65973,0,0,00000000173
65974,65974,0,0,00000000175
65975,65975,0,0,00000000151
65976,65976,0,0,00000000153
65977,65977,0,0,00000000152
65978,65978,0,0,00000000170
65979,65979,0,0,00000000172
65980,65980,0,0,00000000202
65981,65981,0,0,00000000215
65982,65982,0,0,00000000153
65983,65983,0,0,00000000152
65984,65984,0,0,00000000157
65985,65985,0,0,00000000173
65986,65986,0,0,00000000172
65987,65987,0,0,00000000200
65988,65988,0,0,00000000205
65989,65989,0,0,00000000146
65990,65990,0,0,00000000154
65991,65991,0,0,00000000153
65992,65992,0,0,00000000172
65993,65993,0,0,00000000173
65994,65994,0,0,00000000177
65995,65995,0,0,00000000204
65996,65996,0,0,00000000146
65997,65997,0,0,00000000153
65998,65998,0,0,00000000154
65999,65999,0,0,00000000167
66000,66000,0,0,00000000175
66001,66001,0,0,00000000201
66002,66002,0,0,00000000207
66003,66003,0,0,00000000155
66004,66004,0,0,00000000152
66005,66005,0,0,00000000157
66006,66006,0,0,00000000174
66007,66007,0,0,00000000175
66008,66008,0,0,00000000201
66009,66009,0,0,00000000204
66010,66010,0,0,00000000153
66011,66011,0,0,00000000153
66012,66012,0,0,00000000153
66013,66013,0,0,00000000170
66014,66014,0,0,00000000177
66015,66015,0,0,00000000201
66016,66016,0,0,00000000203
66017,66017,0,0,00000000154
66018,66018,0,0,00000000152
66019,66019,0,0,00000000153
66020,66020,0,0,00000000173
66021,66021,0,0,00000000170
66022,66022,0,0,00000000200
66023,66023,0,0,00000000205
66024,66024,0,0,00000000151
66025,66025,0,0,00000000150
66026,66026,0,0,00000000154
66027,66027,0,0,00000000175
66028,66028,0,0,00000000171
66029,66029,0,0,00000000200
66030,66030,0,0,00000000205
66031,66031,0,0,00000000150
66032,66032,0,0,00000000154
66033,66033,0,0,00000000153
66034,66034,0,0,00000000173
66035,66035,0,0,00000000202
66036,66036,0,0,00000000201
66037,66037,0,0,00000000207
66038,66038,0,0,00000000151
66039,66039,0,0,00000000154
66040,66040,0,0,00000000154
66041,66041,0,0,00000000172
66042,66042,0,0,00000000176
66043,66043,0,0,00000000202
66044,66044,0,0,00000000205
66045,66045,0,0,00000000154
66046,66046,0,0,00000000153
66047,66047,0,0,00000000164
66048,66048,0,0,00000000173
66049,66049,0,0,00000000201
66050,66050,0,0,00000000204
66051,66051,0,0,00000000215
66052,66052,0,0,00000000152
66053,66053,0,0,00000000162
66054,66054,0,0,00000000154
66055,66055,0,0,00000000170
66056,66056,0,0,00000000201
66057,66057,0,0,00000000203
66058,66058,0,0,00000000216
66059,66059,0,0,00000000153
66060,66060,0,0,00000000157
66061,66061,0,0,00000000164
66062,66062,0,0,00000000175
66063,66063,0,0,00000000202
66064,66064,0,0,00000000204
66065,66065,0,0,00000000217
66066,66066,0,0,00000000155
66067,66067,0,0,00000000153
66068,66068,0,0,00000000162
66069,66069,0,0,00000000206
66070,66070,0,0,00000000203
66071,66071,0,0,00000000177
66072,66072,0,0,00000000207
66073,66073,0,0,00000000153
66074,66074,0,0,00000000153
66075,66075,0,0,00000000161
66076,66076,0,0,00000000167
66077,66077,0,0,00000000200
66078,66078,0,0,00000000210
66079,66079,0,0,00000000211
66080,66080,0,0,00000000152
66081,66081,0,0,00000000155
66082,66082,0,0,00000000153
66083,66083,0,0,00000000173
66084,66084,0,0,00000000173
66085,66085,0,0,00000000176
66086,66086,0,0,00000000203
66087,66087,0,0,00000000154
66088,66088,0,0,00000000154
66089,66089,0,0,00000000154
66090,66090,0,0,00000000202
66091,66091,0,0,00000000173
66092,66092,0,0,00000000201
66093,66093,0,0,00000000202
66094,66094,0,0,00000000152
66095,66095,0,0,00000000152
66096,66096,0,0,00000000152
66097,66097,0,0,00000000173
66098,66098,0,0,00000000176
66099,66099,0,0,00000000203
66100,66100,0,0,00000000207
66101,66101,0,0,00000000147
66102,66102,0,0,00000000154
66103,66103,0,0,00000000153
66104,66104,0,0,00000000177
66105,66105,0,0,00000000173
66106,66106,0,0,00000000202
66107,66107,0,0,00000000211
66108,66108,0,0,00000000152
66109,66109,0,0,00000000152
66110,66110,0,0,00000000161
66111,66111,0,0,00000000167
66112,66112,0,0,00000000175
66113,66113,0,0,00000000201
66114,66114,0,0,00000000205
66115,66115,0,0,00000000152
66116,66116,0,0,00000000152
66117,66117,0,0,00000000151
66118,66118,0,0,00000000171
66119,66119,0,0,00000000174
66120,66120,0,0,00000000176
66121,66121,0,0,00000000204
66122,66122,0,0,00000000147
66123,66123,0,0,00000000153
66124,66124,0,0,00000000153
66125,66125,0,0,00000000173
66126,66126,0,0,00000000172
66127,66127,0,0,00000000176
66128,66128,0,0,00000000206
66129,66129,0,0,00000000156
66130,66130,0,0,00000000147
66131,66131,0,0,00000000154
66132,66132,0,0,00000000176
66133,66133,0,0,00000000175
66134,66134,0,0,00000000202
66135,66135,0,0,00000000201
66136,66136,0,0,00000000151
66137,66137,0,0,00000000153
66138,66138,0,0,00000000152
66139,66139,0,0,00000000171
66140,66140,0,0,00000000167
66141,66141,0,0,00000000173
66142,66142,0,0,00000000206
66143,66143,0,0,00000000152
66144,66144,0,0,00000000156
66145,66145,0,0,00000000153
66146,66146,0,0,00000000166
66147,66147,0,0,00000000172
66148,66148,0,0,00000000201
66149,66149,0,0,00000000204
66150,66150,0,0,00000000153
66151,66151,0,0,00000000152
66152,66152,0,0,00000000156
66153,66153,0,0,00000000200
66154,66154,0,0,00000000167
66155,66155,0,0,00000000176
66156,66156,0,0,00000000201
66157,66157,0,0,00000000147
66158,66158,0,0,00000000156
66159,66159,0,0,00000000153
66160,66160,0,0,00000000166
66161,66161,0,0,00000000172
66162,66162,0,0,00000000175
66163,66163,0,0,00000000201
66164,66164,0,0,00000000153
66165,66165,0,0,00000000151
66166,66166,0,0,00000000152
66167,66167,0,0,00000000170
66168,66168,0,0,00000000167
66169,66169,0,0,00000000172
66170,66170,0,0,00000000205
66171,66171,0,0,00000000153
66172,66172,0,0,00000000152
66173,66173,0,0,00000000156
66174,66174,0,0,00000000175
66175,66175,0,0,00000000173
66176,66176,0,0,00000000177
66177,66177,0,0,00000000204
66178,66178,0,0,00000000152
66179,66179,0,0,00000000153
66180,66180,0,0,00000000150
66181,66181,0,0,00000000166
66182,66182,0,0,00000000172
66183,66183,0,0,00000000174
66184,66184,0,0,00000000201
66185,66185,0,0,00000000145
66186,66186,0,0,00000000152
66187,66187,0,0,00000000161
66188,66188,0,0,00000000171
66189,66189,0,0,00000000167
66190,66190,0,0,00000000200
66191,66191,0,0,00000000207
66192,66192,0,0,00000000150
66193,66193,0,0,00000000147
66194,66194,0,0,00000000155
66195,66195,0,0,00000000171
66196,66196,0,0,00000000171
66197,66197,0,0,00000000175
66198,66198,0,0,00000000205
66199,66199,0,0,00000000151
66200,66200,0,0,00000000156
66201,66201,0,0,00000000153
66202,66202,0,0,00000000165
66203,66203,0,0,00000000175
66204,66204,0,0,00000000204
66205,66205,0,0,00000000177
66206,66206,0,0,00000000151
66207,66207,0,0,00000000152
66208,66208,0,0,00000000155
66209,66209,0,0,00000000167
66210,66210,0,0,00000000167
66211,66211,0,0,00000000202
66212,66212,0,0,00000000207
66213,66213,0,0,00000000152
66214,66214,0,0,00000000151
66215,66215,0,0,00000000154
66216,66216,0,0,00000000201
66217,66217,0,0,00000000171
66218,66218,0,0,00000000202
66219,66219,0,0,00000000213
66220,66220,0,0,00000000152
66221,66221,0,0,00000000154
66222,66222,0,0,00000000147
66223,66223,0,0,00000000173
66224,66224,0,0,00000000176
66225,66225,0,0,00000000201
66226,66226,0,0,00000000205
66227,66227,0,0,00000000156
66228,66228,0,0,00000000161
66229,66229,0,0,00000000161
66230,66230,0,0,00000000172
66231,66231,0,0,00000000177
66232,66232,0,0,00000000177
66233,66233,0,0,00000000215
66234,66234,0,0,00000000153
66235,66235,0,0,00000000152
66236,66236,0,0,00000000161
66237,66237,0,0,00000000176
66238,66238,0,0,00000000177
66239,66239,0,0,00000000204
66240,66240,0,0,00000000207
66241,66241,0,0,00000000152
66242,66242,0,0,00000000153
66243,66243,0,0,00000000152
66244,66244,0,0,00000000172
66245,66245,0,0,00000000204
66246,66246,0,0,00000000204
66247,66247,0,0,00000000204
66248,66248,0,0,00000000152
66249,66249,0,0,00000000152
66250,66250,0,0,00000000161
66251,66251,0,0,00000000173
66252,66252,0,0,00000000172
66253,66253,0,0,00000000204
66254,66254,0,0,00000000207
66255,66255,0,0,00000000164
66256,66256,0,0,00000000151
66257,66257,0,0,00000000161
66258,66258,0,0,00000000177
66259,66259,0,0,00000000174
66260,66260,0,0,00000000175
66261,66261,0,0,00000000205
66262,66262,0,0,00000000152
66263,66263,0,0,00000000151
66264,66264,0,0,00000000164
66265,66265,0,0,00000000170
66266,66266,0,0,00000000174
66267,66267,0,0,00000000201
66268,66268,0,0,00000000177
66269,66269,0,0,00000000146
66270,66270,0,0,00000000152
66271,66271,0,0,00000000153
66272,66272,0,0,00000000202
66273,66273,0,0,00000000171
66274,66274,0,0,00000000176
66275,66275,0,0,00000000205
66276,66276,0,0,00000000153
66277,66277,0,0,00000000147
66278,66278,0,0,00000000153
66279,66279,0,0,00000000174
66280,66280,0,0,00000000170
66281,66281,0,0,00000000175
66282,66282,0,0,00000000203
66283,66283,0,0,00000000150
66284,66284,0,0,00000000153
66285,66285,0,0,00000000153
66286,66286,0,0,00000000161
66287,66287,0,0,00000000202
66288,66288,0,0,00000000202
66289,66289,0,0,00000000175
66290,66290,0,0,00000000145
66291,66291,0,0,00000000150
66292,66292,0,0,00000000153
66293,66293,0,0,00000000166
66294,66294,0,0,00000000167
66295,66295,0,0,00000000175
66296,66296,0,0,00000000211
66297,66297,0,0,00000000152
66298,66298,0,0,00000000152
66299,66299,0,0,00000000160
66300,66300,0,0,00000000172
66301,66301,0,0,00000000170
66302,66302,0,0,00000000177
66303,66303,0,0,00000000205
66304,66304,0,0,00000000152
66305,66305,0,0,00000000153
66306,66306,0,0,00000000153
66307,66307,0,0,00000000166
66308,66308,0,0,00000000170
66309,66309,0,0,00000000176
66310,66310,0,0,00000000205
66311,66311,0,0,00000000150
66312,66312,0,0,00000000152
66313,66313,0,0,00000000156
66314,66314,0,0,00000000165
66315,66315,0,0,00000000171
66316,66316,0,0,00000000174
66317,66317,0,0,00000000202
66318,66318,0,0,00000000153
66319,66319,0,0,00000000146
66320,66320,0,0,00000000163
66321,66321,0,0,00000000177
66322,66322,0,0,00000000171
66323,66323,0,0,00000000201
66324,66324,0,0,00000000207
66325,66325,0,0,00000000146
66326,66326,0,0,00000000153
66327,66327,0,0,00000000152
66328,66328,0,0,00000000161
66329,66329,0,0,00000000172
66330,66330,0,0,00000000204
66331,66331,0,0,00000000205
66332,66332,0,0,00000000152
66333,66333,0,0,00000000153
66334,66334,0,0,00000000153
66335,66335,0,0,00000000171
66336,66336,0,0,00000000173
66337,66337,0,0,00000000200
66338,66338,0,0,00000000207
66339,66339,0,0,00000000150
66340,66340,0,0,00000000151
66341,66341,0,0,00000000154
66342,66342,0,0,00000000174
66343,66343,0,0,00000000173
66344,66344,0,0,00000000200
66345,66345,0,0,00000000204
66346,66346,0,0,00000000147
66347,66347,0,0,00000000153
66348,66348,0,0,00000000153
66349,66349,0,0,00000000171
66350,66350,0,0,00000000174
66351,66351,0,0,00000000201
66352,66352,0,0,00000000207
66353,66353,0,0,00000000150
66354,66354,0,0,00000000153
66355,66355,0,0,00000000153
66356,66356,0,0,00000000171
66357,66357,0,0,00000000173
66358,66358,0,0,00000000174
66359,66359,0,0,00000000211
66360,66360,0,0,00000000152
66361,66361,0,0,00000000151
66362,66362,0,0,00000000153
66363,66363,0,0,00000000176
66364,66364,0,0,00000000176
66365,66365,0,0,00000000177
66366,66366,0,0,00000000203
66367,66367,0,0,00000000150
66368,66368,0,0,00000000153
66369,66369,0,0,00000000147
66370,66370,0,0,00000000167
66371,66371,0,0,00000000201
66372,66372,0,0,00000000200
66373,66373,0,0,00000000206
66374,66374,0,0,00000000152
66375,66375,0,0,00000000153
66376,66376,0,0,00000000164
66377,66377,0,0,00000000171
66378,66378,0,0,00000000176
66379,66379,0,0,00000000202
66380,66380,0,0,00000000205
66381,66381,0,0,00000000154
66382,66382,0,0,00000000147
66383,66383,0,0,00000000157
66384,66384,0,0,00000000173
